vendor,current_price,old_price
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,3.27,4.77
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,1.47,2.47
Walmart,1.47,2.47
Walmart,1.47,2.47
Walmart,1.47,2.47
Walmart,1.47,2.47
Walmart,1.47,2.47
Walmart,1.47,2.47
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,5.57,6.27
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,8.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,3.97,4.97
Walmart,3.97,4.97
Walmart,3.97,4.97
Walmart,3.97,4.97
Walmart,3.97,4.97
Walmart,3.97,4.97
Walmart,3.97,4.97
Walmart,3.97,4.97
Walmart,3.97,4.97
Walmart,3.97,4.97
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,3.47,3.97
Walmart,3.47,3.97
Walmart,3.47,3.97
Walmart,3.47,3.97
Walmart,3.47,3.97
Walmart,3.47,3.97
Walmart,3.47,3.97
Walmart,3.27,4.47
Walmart,3.27,4.47
Walmart,3.27,4.47
Walmart,3.27,4.47
Walmart,3.27,4.47
Walmart,3.27,4.47
Walmart,3.27,4.47
Walmart,3.27,4.47
Walmart,3.27,4.47
Walmart,3.27,4.47
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,1.94,3.38
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,5.97,9.97
Walmart,1.67,2.67
Walmart,1.67,2.67
Walmart,1.67,2.67
Walmart,1.67,2.67
Walmart,1.67,2.67
Walmart,1.97,2.77
Walmart,1.97,2.77
Walmart,1.97,2.77
Walmart,1.97,2.77
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.84,3.97
Walmart,2.84,3.97
Walmart,2.84,3.97
Walmart,2.84,3.97
Walmart,1.97,3.27
Walmart,1.97,3.27
Walmart,1.97,3.27
Walmart,1.97,3.27
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.97,7.97
Walmart,6.47,7.28
Walmart,6.47,7.28
Walmart,6.47,7.28
Walmart,6.47,7.28
Walmart,6.47,7.28
Walmart,6.47,7.28
Walmart,6.47,7.28
Walmart,0.97,2.37
Walmart,0.97,2.37
Walmart,0.97,2.37
Walmart,0.97,2.37
Walmart,0.97,2.37
Walmart,0.97,2.37
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.97,10.97
Walmart,9.87,10.97
Walmart,9.87,10.97
Walmart,9.87,10.97
Walmart,9.87,10.97
Walmart,9.87,10.97
Walmart,9.87,10.97
Walmart,9.87,10.97
Walmart,9.87,10.97
Walmart,9.87,10.97
Walmart,11.97,14.97
Walmart,11.97,14.97
Walmart,11.97,14.97
Walmart,11.97,14.97
Walmart,11.97,14.97
Walmart,11.97,14.97
Walmart,6.27,6.97
Walmart,2.97,3.97
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,4.27,5.98
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,1.47,2.47
Walmart,1.47,2.47
Walmart,1.47,2.47
Walmart,1.47,2.47
Walmart,1.47,2.47
Walmart,1.47,2.47
Walmart,2.27,2.78
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,7.97,10.97
Walmart,8.48,10.97
Walmart,8.48,10.97
Walmart,8.48,10.97
Walmart,8.48,10.97
Walmart,8.48,10.97
Walmart,8.48,10.97
Walmart,8.48,10.97
Walmart,8.48,10.97
Walmart,8.48,10.97
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,1.67,2.67
Walmart,1.67,2.67
Walmart,1.67,2.67
Walmart,1.67,2.67
Walmart,1.67,2.67
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,2.97,4.77
Walmart,4.27,5.77
Walmart,4.27,5.77
Walmart,4.27,5.77
Walmart,4.27,5.77
Walmart,4.27,5.77
Walmart,4.27,5.77
Walmart,4.27,5.77
Walmart,4.27,5.77
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,9.28
Walmart,7.47,8.47
Walmart,7.47,8.47
Walmart,7.47,8.47
Walmart,7.47,8.47
Walmart,7.47,8.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,2.27,2.78
Walmart,2.27,2.78
Walmart,2.27,2.78
Walmart,2.27,2.78
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.77,4.48
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,7.97,8.98
Walmart,3.48,4.48
Walmart,3.48,4.48
Walmart,0.97,1.97
Walmart,0.97,1.97
Walmart,0.97,1.97
Walmart,0.97,1.97
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.27,2.98
Walmart,2.77,2.97
Walmart,2.77,2.97
Walmart,2.77,2.97
Walmart,2.77,2.97
Walmart,2.77,2.97
Walmart,2.77,2.97
Walmart,2.77,2.97
Walmart,2.77,2.97
Walmart,2.77,2.97
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,2.47,3.28
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,5.46,6.98
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,4.27,4.97
Walmart,3.48,4.48
Walmart,3.48,4.48
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,10.27,12.97
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,3.97,4.47
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,2.78,3.28
Walmart,1.67,2.67
Walmart,1.67,2.67
Walmart,1.67,2.67
Walmart,1.67,2.67
Walmart,1.97,2.77
Walmart,1.97,2.77
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,0.97,1.27
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
Walmart,2.47,3.48
